year,month,metro,city,houseCnt,powerUsage,bill
2023,09,서울특별시,종로구,88101,251.76,40880
2023,09,서울특별시,중구,76439,264.35,40456
2023,09,서울특별시,용산구,123641,319.96,55694
2023,09,서울특별시,성동구,139893,331.21,50273
2023,09,서울특별시,광진구,187656,269.19,41156
2023,09,서울특별시,동대문구,196956,281.52,41215
2023,09,서울특별시,중랑구,200902,271.0,38954
2023,09,서울특별시,성북구,213332,307.13,46006
2023,09,서울특별시,강북구,157828,262.05,37161
2023,09,서울특별시,도봉구,150326,273.71,37558
2023,09,서울특별시,노원구,225924,286.05,37408
2023,09,서울특별시,은평구,229919,293.19,43662
2023,09,서울특별시,서대문구,163336,278.66,41485
2023,09,서울특별시,마포구,197404,297.99,45279
2023,09,서울특별시,양천구,192234,327.19,49423
2023,09,서울특별시,강서구,291482,283.6,41181
2023,09,서울특별시,구로구,207490,286.56,41291
2023,09,서울특별시,금천구,131514,256.49,37711
2023,09,서울특별시,영등포구,215371,276.05,40887
2023,09,서울특별시,동작구,199246,276.78,41153
2023,09,서울특별시,관악구,300939,230.15,32925
2023,09,서울특별시,서초구,184938,360.89,63406
2023,09,서울특별시,강남구,267906,327.12,54081
2023,09,서울특별시,송파구,288229,337.59,52159
2023,09,서울특별시,강동구,212072,304.14,45995
2023,09,경기도,의정부시,225672,320.56,44563
2023,09,경기도,부천시,384915,295.58,44027
2023,09,경기도,광명시,104846,322.37,45673
2023,09,경기도,평택시,360611,319.25,48754
2023,09,경기도,동두천시,50376,244.84,33597
2023,09,경기도,과천시,30703,306.81,49632
2023,09,경기도,구리시,86816,304.13,43057
2023,09,경기도,오산시,132574,293.73,41891
2023,09,경기도,시흥시,278106,310.61,45046
2023,09,경기도,군포시,120553,316.11,44872
2023,09,경기도,의왕시,66689,348.94,50860
2023,09,경기도,하남시,145497,342.83,51706
2023,09,경기도,가평군,42354,208.0,32387
2023,09,경기도,양평군,77982,236.25,39714
2023,10,서울특별시,종로구,88218,185.38,27674
2023,10,서울특별시,중구,76439,194.77,27161
2023,10,서울특별시,용산구,123599,224.57,34325
2023,10,서울특별시,성동구,139941,239.84,33904
2023,10,서울특별시,광진구,187718,194.06,27762
2023,10,서울특별시,동대문구,196957,209.95,28995
2023,10,서울특별시,중랑구,200816,202.79,27515
2023,10,서울특별시,성북구,213371,229.73,32208
2023,10,서울특별시,강북구,157908,196.4,26280
2023,10,서울특별시,도봉구,150355,213.0,27737
2023,10,서울특별시,노원구,225938,222.6,27691
2023,10,서울특별시,은평구,229960,221.96,30878
2023,10,서울특별시,서대문구,163358,213.93,29591
2023,10,서울특별시,마포구,196007,218.18,30363
2023,10,서울특별시,양천구,192281,241.08,33629
2023,10,서울특별시,강서구,291545,210.18,28684
2023,10,서울특별시,구로구,207642,214.17,29126
2023,10,서울특별시,금천구,131687,191.79,26647
2023,10,서울특별시,영등포구,215464,203.22,28101
2023,10,서울특별시,동작구,199237,204.3,28634
2023,10,서울특별시,관악구,301002,169.92,23318
2023,10,서울특별시,서초구,184766,261.14,40877
2023,10,서울특별시,강남구,272620,239.69,35678
2023,10,서울특별시,송파구,288370,248.02,3525
2023,10,서울특별시,강동구,213465,224.5,31600
2023,10,경기도,의정부시,225658,244.67,32577
2023,10,경기도,부천시,385014,224.57,3125
2023,10,경기도,광명시,104815,250.12,33538
2023,10,경기도,평택시,360552,229.2,3274
2023,10,경기도,동두천시,50465,201.78,26439
2023,10,경기도,과천시,32811,227.93,34104
2023,10,경기도,구리시,87349,237.55,31602
2023,10,경기도,오산시,132640,216.82,29155
2023,10,경기도,시흥시,278263,231.77,31559
2023,10,경기도,군포시,120554,235.66,31441
2023,10,경기도,의왕시,67622,264.78,36998
2023,10,경기도,하남시,146499,262.6,36836
2023,10,경기도,가평군,42433,171.64,26460
2023,10,경기도,양평군,78131,184.07,30508
2023,11,서울특별시,종로구,88400,182.94,27162
2023,11,서울특별시,중구,77006,191.85,26505
2023,11,서울특별시,용산구,123512,216.23,32549
2023,11,서울특별시,성동구,139968,226.13,30971
2023,11,서울특별시,광진구,187861,188.02,26688
2023,11,서울특별시,동대문구,197132,197.7,26603
2023,11,서울특별시,중랑구,200856,198.28,26536
2023,11,서울특별시,성북구,213512,220.52,30289
2023,11,서울특별시,강북구,157976,193.16,25639
2023,11,서울특별시,도봉구,150418,216.69,28294
2023,11,서울특별시,노원구,225934,228.63,28726
2023,11,서울특별시,은평구,230035,218.36,30088
2023,11,서울특별시,서대문구,163512,212.03,29246
2023,11,서울특별시,마포구,197465,210.18,28821
2023,11,서울특별시,양천구,192329,235.18,32065
2023,11,서울특별시,강서구,291649,201.75,26960
2023,11,서울특별시,구로구,207781,210.08,28306
2023,11,서울특별시,금천구,131804,187.12,25776
2023,11,서울특별시,영등포구,215703,196.55,26845
2023,11,서울특별시,동작구,199230,197.49,27387
2023,11,서울특별시,관악구,301233,163.65,22261
2023,11,서울특별시,서초구,184559,252.27,38744
2023,11,서울특별시,강남구,276064,230.76,33987
2023,11,서울특별시,송파구,289528,241.91,33815
2023,11,서울특별시,강동구,213689,220.52,30604
2023,11,경기도,의정부시,226504,239.03,31394
2023,11,경기도,부천시,385169,223.83,3098
2023,11,경기도,광명시,104798,252.11,33629
2023,11,경기도,평택시,361050,214.4,2957
2023,11,경기도,동두천시,50548,209.13,27817
2023,11,경기도,과천시,32656,236.66,35842
2023,11,경기도,구리시,87367,241.02,32224
2023,11,경기도,오산시,133048,209.8,27893
2023,11,경기도,시흥시,278296,226.71,30258
2023,11,경기도,군포시,120576,232.22,30796
2023,11,경기도,의왕시,67432,262.72,36529
2023,11,경기도,하남시,146509,264.03,36734
2023,11,경기도,가평군,42483,178.3,27825
2023,11,경기도,양평군,78340,188.62,31273
2023,12,서울특별시,종로구,88412,202.05,31516
2023,12,서울특별시,중구,77145,210.96,30521
2023,12,서울특별시,용산구,123260,231.43,36142
2023,12,서울특별시,성동구,139947,240.3,33657
2023,12,서울특별시,광진구,188016,200.32,29123
2023,12,서울특별시,동대문구,197700,210.63,29087
2023,12,서울특별시,중랑구,200908,211.87,29190
2023,12,서울특별시,성북구,213498,234.29,33255
2023,12,서울특별시,강북구,157998,205.35,28000
2023,12,서울특별시,도봉구,150470,231.23,30953
2023,12,서울특별시,노원구,225929,244.41,31673
2023,12,서울특별시,은평구,229928,233.16,33166
2023,12,서울특별시,서대문구,163530,228.77,32908
2023,12,서울특별시,마포구,197376,225.7,31984
2023,12,서울특별시,양천구,192367,248.17,34643
2023,12,서울특별시,강서구,291679,212.27,29102
2023,12,서울특별시,구로구,207947,223.54,30929
2023,12,서울특별시,금천구,132038,199.49,28159
2023,12,서울특별시,영등포구,216153,211.51,29847
2023,12,서울특별시,동작구,199310,208.71,29613
2023,12,서울특별시,관악구,301362,173.14,24090
2023,12,서울특별시,서초구,184703,264.35,41504
2023,12,서울특별시,강남구,276021,247.38,3782
2023,12,서울특별시,송파구,289568,255.26,3687
2023,12,서울특별시,강동구,225472,222.16,31757
2023,12,경기도,의정부시,226474,252.1,33838
2023,12,경기도,광명시,104725,269.04,36950
2023,12,경기도,평택시,361021,226.98,3205
2023,12,경기도,동두천시,50556,226.98,31486
2023,12,경기도,과천시,32527,244.83,37579
2023,12,경기도,구리시,87950,256.7,35414
2023,12,경기도,오산시,136029,217.51,29652
2023,12,경기도,시흥시,278355,240.25,32929
2023,12,경기도,군포시,120577,246.54,33539
2023,12,경기도,의왕시,67576,277.1,39364
2023,12,경기도,하남시,146444,274.76,39030
2023,12,경기도,가평군,42537,194.65,31186
2023,12,경기도,양평군,78668,209.86,35621
