지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
168,여수,2022-11-27 3:00,8.2,,2,50,44,1011.7,,,,0,4.2
168,여수,2022-11-27 4:00,7.9,,1.1,50,44,1011.5,,,,0,3.6
168,여수,2022-11-27 5:00,7.4,,1.1,110,48,1011.4,,,,0,2.9
168,여수,2022-11-27 6:00,6.9,,0.2,0,53,1012.2,,,,0,2.4
168,여수,2022-11-27 7:00,7.2,,3.1,70,61,1011.8,,,,0,3.4
168,여수,2022-11-27 8:00,7.1,,1.3,270,53,1012.7,0,0.06,,0,4.1
168,여수,2022-11-27 9:00,8.5,,6.7,70,49,1012.9,0.9,0.6,,0,9.4
168,여수,2022-11-27 10:00,9.9,,5.7,70,42,1013.2,1,1.23,,0,15
168,여수,2022-11-27 11:00,11.1,,4.1,70,41,1013.4,1,1.73,,0,20.2
168,여수,2022-11-27 12:00,12.8,,2.8,70,35,1012.3,1,2.01,,0,25.7
168,여수,2022-11-27 13:00,14,,1.4,70,37,1012.1,1,2.08,,0,28
168,여수,2022-11-27 14:00,14.8,,0.9,90,43,1011.7,1,1.66,,8,24.9
168,여수,2022-11-27 15:00,15,,0,0,44,1011.3,0.4,1.02,,8,21.6
168,여수,2022-11-27 16:00,14.5,,2,90,46,1011.8,0,0.61,,9,17
168,여수,2022-11-27 17:00,13.8,,0,0,47,1012.1,0,0.18,,9,12.9
168,여수,2022-11-27 18:00,13.6,,2.3,70,51,1012,0,0.01,,9,11.1
168,여수,2022-11-27 19:00,13.7,,4.6,70,56,1011.9,,,,9,11.5
168,여수,2022-11-27 20:00,14,,4,50,54,1012.2,,,,10,11.5
168,여수,2022-11-27 21:00,13.9,,3.9,70,58,1012.6,,,,9,11.3
168,여수,2022-11-27 22:00,13.8,,4.1,70,58,1013,,,,10,11.6
168,여수,2022-11-27 23:00,13.8,,4.5,70,55,1012.8,,,,10,11.7
168,여수,2022-11-28 0:00,13.7,,4.6,50,59,1012.7,,,,9,11.7
168,여수,2022-11-28 1:00,13.4,,4.5,70,63,1012.5,,,,10,11.7
168,여수,2022-11-28 2:00,13.5,,4.9,50,63,1012.8,,,,9,11.7
168,여수,2022-11-28 3:00,13.8,,4,70,61,1012.6,,,,9,11.6
168,여수,2022-11-28 4:00,14.2,,3,50,61,1012.3,,,,9,11.7
168,여수,2022-11-28 5:00,13.8,,5.8,70,67,1011.1,,,,8,11.7
168,여수,2022-11-28 6:00,14,,5.2,70,67,1011.2,,,,6,11.1
168,여수,2022-11-28 7:00,14.1,,5.3,70,67,1011.2,,,,8,12.9
168,여수,2022-11-28 8:00,14.5,,5.1,70,73,1011.2,0,0.04,,10,12.8
168,여수,2022-11-28 9:00,14.7,0,4.5,70,73,1011.1,0,0.24,,10,15.5
168,여수,2022-11-28 10:00,15.9,,1.4,70,76,1010.7,0.1,0.46,,10,17
168,여수,2022-11-28 11:00,17.2,,2.9,70,82,1010.1,0,0.31,,10,19.6
168,여수,2022-11-28 12:00,19.5,,4.2,140,76,1008.5,0.1,0.87,,10,23.5
168,여수,2022-11-28 13:00,18.9,,6.2,230,77,1008.3,0,0.48,,10,19
168,여수,2022-11-28 14:00,19.7,,4.4,160,75,1007.4,0,0.22,,10,19.3
168,여수,2022-11-28 15:00,17.9,11.8,2.5,250,91,1007.3,0,0.07,,10,17
168,여수,2022-11-28 16:00,17.8,,1.8,70,91,1006.8,0,0.09,,10,17
168,여수,2022-11-28 17:00,18.7,,3.2,160,87,1006.5,0,0.05,,10,16.9
168,여수,2022-11-28 18:00,19.6,7,5,160,84,1006.5,0,0.01,,10,17.2
168,여수,2022-11-28 19:00,20.1,,4.3,160,81,1005.9,,,,10,17.3
168,여수,2022-11-28 20:00,20,,3.5,160,83,1005,,,,10,17.4
168,여수,2022-11-28 21:00,19.8,0.7,5.7,160,86,1003.9,,,,10,17.6
168,여수,2022-11-28 22:00,19.8,,6.5,180,86,1003.1,,,,10,17.7
168,여수,2022-11-28 23:00,19.5,,5.3,160,89,1001.9,,,,10,17.8
168,여수,2022-11-29 0:00,19.9,5,10,180,87,1000.8,,,,10,18
168,여수,2022-11-29 1:00,20.1,,9.5,180,87,1000.3,,,,10,18.2
168,여수,2022-11-29 2:00,19.6,,6.8,230,88,1000,,,,1,17.9
168,여수,2022-11-29 3:00,18.9,2.6,0.4,0,91,999.6,,,,10,17.5
168,여수,2022-11-29 4:00,18.6,,2.6,50,94,998.6,,,,10,17.6
168,여수,2022-11-29 5:00,18.7,,2.8,340,94,998.4,,,,10,17.3
168,여수,2022-11-29 6:00,18.6,1.9,2.6,270,93,999.1,,,,10,17
168,여수,2022-11-29 7:00,18.7,,3.9,20,85,999.5,,,,8,16.4
168,여수,2022-11-29 8:00,18.2,,8,340,82,1000.6,0,0.06,,10,16.7
168,여수,2022-11-29 9:00,17.5,0,7.9,320,82,1001.1,0,0.12,,10,16.5
168,여수,2022-11-29 10:00,16.1,,7.7,320,88,1003,0,0.1,,10,15.5
168,여수,2022-11-29 11:00,16.4,,3.1,360,88,1002.1,0,0.36,,10,16.9
168,여수,2022-11-29 12:00,15.7,6.8,8.5,320,82,1004,0,0.22,,10,15.3
168,여수,2022-11-29 13:00,14.3,,11.4,320,78,1003,0,0.51,,10,14.4
168,여수,2022-11-29 14:00,13.9,,9,320,75,1003.2,0,0.26,,10,13.6
168,여수,2022-11-29 15:00,13.5,0.6,6.9,360,69,1003.4,0,0.14,,10,12.5
168,여수,2022-11-29 16:00,13,,6.4,20,62,1004.6,0,0.06,,10,11.7
168,여수,2022-11-29 17:00,11.6,,10.3,320,53,1006.2,0,0.03,,10,9.5
168,여수,2022-11-29 18:00,10.6,,8.6,340,48,1007.2,0,0,,10,8.2
168,여수,2022-11-29 19:00,10.2,,6.7,340,39,1008.1,,,,10,7.5
168,여수,2022-11-29 20:00,9.9,,6.5,340,35,1009.9,,,,10,6.9
168,여수,2022-11-29 21:00,9.6,,8.6,320,29,1011.4,,,,10,6
168,여수,2022-11-29 22:00,8.8,,8.6,340,27,1011.5,,,,10,5.3
168,여수,2022-11-29 23:00,8,,10.5,320,25,1012.4,,,,10,4.5
168,여수,2022-11-30 0:00,7.5,,8.1,320,26,1013.7,,,,10,4.2
168,여수,2022-11-30 1:00,6.3,,11.2,320,41,1013.6,,,,10,3.8
168,여수,2022-11-30 2:00,5.3,,5.2,20,43,1013.7,,,,10,3.8
168,여수,2022-11-30 3:00,4.1,,10.2,340,51,1014.5,,,,10,2.7
168,여수,2022-11-30 4:00,3.3,,13.4,320,55,1014.3,,,,8,2
168,여수,2022-11-30 5:00,2.6,,12.4,20,56,1014.6,,,,8,1.4
168,여수,2022-11-30 6:00,2.1,,14.1,320,55,1016,,,,5,0.6
168,여수,2022-11-30 7:00,1.3,,9.3,320,51,1017.9,,,,9,0.2
168,여수,2022-11-30 8:00,0.8,,9.9,320,46,1018.5,0,0.04,,9,0.2
168,여수,2022-11-30 9:00,0.8,,9.2,320,43,1019.6,0,0.36,,8,1.2
168,여수,2022-11-30 10:00,1.5,,9.9,320,40,1019.9,0.8,1.04,,6,4.7
168,여수,2022-11-30 11:00,2.1,,11.2,320,37,1020.6,1,1.79,,8,6.6
168,여수,2022-11-30 12:00,2.1,,9.1,320,37,1020.2,0.4,1.23,,8,6.4
168,여수,2022-11-30 13:00,1.9,,9.6,320,33,1019.7,0.1,1.17,,9,5.6
168,여수,2022-11-30 14:00,2,,8.7,340,31,1018.8,0.2,1.11,,9,5.1
168,여수,2022-11-30 15:00,1.7,,9.7,320,32,1020,0,0.65,,9,3.2
168,여수,2022-11-30 16:00,1.4,,8.9,320,34,1020.9,0,0.36,,9,1.9
168,여수,2022-11-30 17:00,1.1,,9.1,320,37,1021.1,0,0.19,,9,0.5
168,여수,2022-11-30 18:00,0.5,,8,320,42,1021.1,0,0,,8,-0.7
168,여수,2022-11-30 19:00,0.2,,5,360,45,1021.8,,,,8,-1.1
168,여수,2022-11-30 20:00,0,,7.4,20,45,1021.9,,,,9,-0.3
168,여수,2022-11-30 21:00,-0.2,,5.9,20,44,1022.3,,,,9,-0.3
168,여수,2022-11-30 22:00,-0.3,,5.7,340,37,1022.8,,,,10,-0.4
168,여수,2022-11-30 23:00,-0.9,,8.4,20,35,1022.6,,,,9,-0.7
168,여수,2022-12-01 0:00,-0.9,,8.9,320,38,1023.1,,,,9,-0.9
168,여수,2022-12-01 1:00,-0.8,,6.6,50,38,1022.1,,,,9,-0.9
168,여수,2022-12-01 2:00,-0.6,,3,360,43,1022.1,,,,10,-0.7
168,여수,2022-12-01 3:00,-0.2,,5.6,20,44,1022.2,,,,10,-0.6
168,여수,2022-12-01 4:00,0,,2.8,360,45,1022.1,,,,10,-0.4
168,여수,2022-12-01 5:00,0,,3.8,360,48,1021.2,,,,10,-0.4
168,여수,2022-12-01 6:00,0,,2.3,20,47,1021.3,,,,10,-0.4
168,여수,2022-12-01 7:00,-0.2,,2.5,360,47,1021.4,,,,9,-0.4
168,여수,2022-12-01 8:00,0,,4.2,20,47,1021.9,0,0.04,,9,-0.3
168,여수,2022-12-01 9:00,0.3,,3.3,360,49,1023.1,0,0.27,,9,0.2
168,여수,2022-12-01 10:00,0.7,,3,70,49,1023.2,0.3,0.71,,8,3.2
168,여수,2022-12-01 11:00,1.2,,2.5,20,49,1022.8,0.2,0.85,,5,6.6
168,여수,2022-12-01 12:00,3.7,,2.7,290,41,1022.2,1,1.91,,2,13.4
168,여수,2022-12-01 13:00,4.2,,3.4,360,41,1021,1,1.99,,3,13.6
168,여수,2022-12-01 14:00,3.9,,6.9,320,30,1020.5,0.9,1.51,,7,9.8
168,여수,2022-12-01 15:00,3.2,,6,320,31,1020.7,0.3,0.94,,8,6.2
168,여수,2022-12-01 16:00,3,,6.3,320,31,1020.5,0.1,0.56,,8,4.2
168,여수,2022-12-01 17:00,2.7,,3.3,290,33,1020.9,0.2,0.27,,7,2.2
168,여수,2022-12-01 18:00,1.9,,1.7,270,36,1020.9,0,0.02,,6,-0.2
168,여수,2022-12-01 19:00,1.7,,4.4,320,38,1020.9,,,,7,-0.8
168,여수,2022-12-01 20:00,1.3,,1.6,290,41,1020.9,,,,7,-1
168,여수,2022-12-01 21:00,1.1,,3.5,320,41,1021.1,,,,7,-1.2
168,여수,2022-12-01 22:00,1.2,,5.4,320,42,1021.4,,,,8,-0.4
168,여수,2022-12-01 23:00,1.3,,5.4,360,45,1021.5,,,,10,-0.3
168,여수,2022-12-02 0:00,1.1,,5.1,20,47,1021.7,,,,9,-0.3
168,여수,2022-12-02 1:00,0.7,,6,320,46,1021.9,,,,10,-0.4
168,여수,2022-12-02 2:00,0.5,,5.2,320,48,1022,,,,10,-0.5
168,여수,2022-12-02 3:00,0.6,,3.5,20,52,1022,,,,9,-0.5
168,여수,2022-12-02 4:00,0.8,,3.3,20,52,1021.6,,,,9,-0.5
168,여수,2022-12-02 5:00,0.6,,3,340,53,1021.8,,,,9,-0.4
168,여수,2022-12-02 6:00,0.4,,2.6,20,56,1022.1,,,,9,-0.6
168,여수,2022-12-02 7:00,0.2,,2.8,20,59,1022.4,,,,9,-1
168,여수,2022-12-02 8:00,0.3,,2,20,58,1023.2,0,0.03,,3,-1
168,여수,2022-12-02 9:00,1.4,,3.5,90,55,1023.4,0.9,0.56,,2,0.5
168,여수,2022-12-02 10:00,2.2,,3.4,70,50,1023.5,1,1.21,,0,6.7
168,여수,2022-12-02 11:00,3,,3.5,90,49,1023.3,1,1.76,,2,11.9
168,여수,2022-12-02 12:00,4.3,,2.6,90,48,1022.4,1,2.04,,0,15
168,여수,2022-12-02 13:00,5,,2.9,70,46,1021.4,1,2.09,,0,15.9
168,여수,2022-12-02 14:00,5.6,,2.2,90,45,1020.5,1,1.93,,0,15
168,여수,2022-12-02 15:00,7.3,,0.9,140,41,1019.7,1,1.56,,0,13.6
168,여수,2022-12-02 16:00,6.9,,1.5,160,40,1019.6,1,1.03,,0,9.7
168,여수,2022-12-02 17:00,6,,0.7,90,42,1019.8,1,0.4,,3,4.7
168,여수,2022-12-02 18:00,4.7,,1,140,45,1020.2,0.1,0.01,,0,1.9
168,여수,2022-12-02 19:00,4,,0.6,230,50,1020.3,,,,0,0.7
168,여수,2022-12-02 20:00,3.5,,1.8,230,50,1019.6,,,,0,0.1
168,여수,2022-12-02 21:00,3.5,,0.9,160,50,1019.8,,,,0,-0.5
168,여수,2022-12-02 22:00,3.6,,2.3,230,54,1019.6,,,,3,0
168,여수,2022-12-02 23:00,3.5,,1,320,56,1019.8,,,,5,0.1
168,여수,2022-12-03 0:00,3.9,,2.2,70,59,1019.5,,,,5,0.6
168,여수,2022-12-03 1:00,4.2,,2,50,62,1019.1,,,,10,2.7
168,여수,2022-12-03 2:00,4.4,,2.9,70,58,1018.8,,,,10,3.1
168,여수,2022-12-03 3:00,4.5,,2.6,320,58,1019.4,,,,9,3.5
168,여수,2022-12-03 4:00,4.7,,0.7,50,61,1018.9,,,,10,3.9
168,여수,2022-12-03 5:00,4.7,,0.7,270,62,1018.8,,,,9,3.7
168,여수,2022-12-03 6:00,5,,1.8,360,54,1018.4,,,,9,4.1
168,여수,2022-12-03 7:00,5.1,,0.2,0,56,1018,,,,9,3.4
168,여수,2022-12-03 8:00,5.1,,1,270,55,1018.2,0,0.03,,7,3.5
168,여수,2022-12-03 9:00,6,,0,0,56,1018,0.4,0.43,,4,8.1
168,여수,2022-12-03 10:00,6.9,,0.7,250,55,1018.3,0.1,0.55,,9,9
168,여수,2022-12-03 11:00,7.4,,1.2,250,56,1017.9,0,0.39,,9,9.2
168,여수,2022-12-03 12:00,8,,2.5,230,56,1017.1,0,0.48,,9,10.5
168,여수,2022-12-03 13:00,8.2,,2.4,230,59,1016.9,0,0.46,,9,9.7
168,여수,2022-12-03 14:00,9,,1,180,59,1015.9,0,0.5,,9,12.2
168,여수,2022-12-03 15:00,9.4,,2.2,200,60,1015.5,0,0.64,,9,11.2
168,여수,2022-12-03 16:00,9.5,,2.5,200,62,1015.5,0,0.33,,7,10.1
168,여수,2022-12-03 17:00,9.3,,3,250,63,1016,0,0.19,,7,7.8
168,여수,2022-12-03 18:00,9.2,,2.1,270,64,1016,0,0.01,,10,7.4
168,여수,2022-12-03 19:00,8.9,,1.6,320,62,1016.1,,,,8,7.2
168,여수,2022-12-03 20:00,9,,3,320,63,1016.5,,,,10,6.9
168,여수,2022-12-03 21:00,9,,3,340,64,1016.7,,,,9,7
168,여수,2022-12-03 22:00,8.9,,2.7,360,64,1017.1,,,,9,6.8
168,여수,2022-12-03 23:00,8.7,,2.2,340,65,1017.2,,,,9,6.8
168,여수,2022-12-04 0:00,8.6,,1.4,270,64,1016.6,,,,10,6.6
168,여수,2022-12-04 1:00,8.3,,3.8,320,58,1016.7,,,,7,6.3
168,여수,2022-12-04 2:00,7.9,,2.6,290,56,1016.6,,,,10,5.9
168,여수,2022-12-04 3:00,7.8,,3.3,340,54,1016.9,,,,10,6
168,여수,2022-12-04 4:00,7.5,,4.4,20,57,1017.1,,,,10,5.8
168,여수,2022-12-04 5:00,7.2,,3.1,290,58,1016.9,,,,10,5.6
168,여수,2022-12-04 6:00,6.4,,6.1,340,57,1017.5,,,,10,5.1
168,여수,2022-12-04 7:00,5.4,,9,320,54,1017.6,,,,10,4.1
168,여수,2022-12-04 8:00,4.2,,8.3,340,51,1018.5,0,0.03,,3,2.5
168,여수,2022-12-04 9:00,4.7,,5,320,48,1019.2,0.7,0.48,,5,5.1
168,여수,2022-12-04 10:00,5.9,,3.1,340,49,1020.1,0.9,0.88,,5,9
168,여수,2022-12-04 11:00,6.9,,4.7,70,48,1020.1,0.9,1.5,,7,13.4
168,여수,2022-12-04 12:00,7.5,,4.3,70,46,1019.6,0.8,1.63,,8,16.8
168,여수,2022-12-04 13:00,7.8,,4.3,70,41,1018.6,1,1.78,,8,15.9
168,여수,2022-12-04 14:00,7.9,,4.7,70,38,1018.4,0.6,1.3,,9,14.2
168,여수,2022-12-04 15:00,7.8,,4.1,70,33,1018.3,1,1.08,,8,11.3
168,여수,2022-12-04 16:00,7.9,,4,70,33,1018.2,1,0.82,,8,9.3
168,여수,2022-12-04 17:00,7.4,,3,50,35,1019.1,0.3,0.23,,9,6.3
168,여수,2022-12-04 18:00,6.6,,4.4,340,36,1019.5,0,0.01,,9,4.8
168,여수,2022-12-04 19:00,5.7,,4.9,340,36,1019.6,,,,10,4.2
168,여수,2022-12-04 20:00,5.6,,3.4,20,33,1019.8,,,,10,3.9
168,여수,2022-12-04 21:00,4.6,,5,340,36,1020.2,,,,9,3.3
168,여수,2022-12-04 22:00,3.8,,5.2,320,35,1019.9,,,,10,2.6
168,여수,2022-12-04 23:00,3.5,,3.6,360,34,1019.5,,,,9,2.3
168,여수,2022-12-05 0:00,3.1,,5,320,32,1019.1,,,,8,1.9
168,여수,2022-12-05 1:00,2.4,,7.1,320,29,1019.6,,,,9,1.5
168,여수,2022-12-05 2:00,1.8,,6.5,320,30,1018.9,,,,10,1.1
168,여수,2022-12-05 3:00,1.5,,5.2,320,32,1018.6,,,,9,0.8
168,여수,2022-12-05 4:00,1.4,,6.5,340,33,1018.9,,,,8,0.9
168,여수,2022-12-05 5:00,1.3,,6.2,320,30,1019,,,,10,0.9
168,여수,2022-12-05 6:00,1.4,,5.5,320,31,1018.8,,,,10,1
168,여수,2022-12-05 7:00,1.6,,3.8,320,35,1018.8,,,,10,1.1
168,여수,2022-12-05 8:00,1.9,,2.8,340,38,1018.8,0,0.02,,10,2
168,여수,2022-12-05 9:00,2.7,,2.5,50,36,1019,0,0.3,,10,4.7
168,여수,2022-12-05 10:00,3.8,,2.5,290,34,1019.7,0,0.68,,10,8.9
168,여수,2022-12-05 11:00,4.4,,4.2,320,34,1019.5,0.2,0.97,,8,9.8
168,여수,2022-12-05 12:00,5.6,,4.9,320,28,1017.9,0.9,1.6,,8,13.1
168,여수,2022-12-05 13:00,6.3,,5.6,320,25,1017.2,0.7,1.76,,4,16.6
168,여수,2022-12-05 14:00,7.2,,5.5,320,19,1016.5,1,1.96,,6,16.2
168,여수,2022-12-05 15:00,6.8,,5.4,320,20,1016.3,1,1.35,,6,12.8
168,여수,2022-12-05 16:00,6.2,,5.7,320,21,1016.3,0.9,0.93,,2,9
168,여수,2022-12-05 17:00,5.1,,6.6,320,23,1016.5,1,0.41,,0,3.9
168,여수,2022-12-05 18:00,3.6,,9.2,320,24,1016.6,0.2,0.02,,0,1.9
168,여수,2022-12-05 19:00,2.7,,9,320,25,1016.9,,,,0,0.9
168,여수,2022-12-05 20:00,2.1,,8.4,340,28,1017.2,,,,0,0.1
168,여수,2022-12-05 21:00,1.4,,7.9,340,29,1017.6,,,,0,-0.7
168,여수,2022-12-05 22:00,1,,7.9,320,28,1017.6,,,,0,-1.1
168,여수,2022-12-05 23:00,0.6,,7.4,320,28,1018,,,,1,-1.7
168,여수,2022-12-06 0:00,0.2,,5.7,320,31,1018,,,,0,-2.4
168,여수,2022-12-06 1:00,-0.3,,3.6,320,35,1017.9,,,,1,-3.4
168,여수,2022-12-06 2:00,-0.3,,4.6,320,39,1017.9,,,,0,-2.3
168,여수,2022-12-06 3:00,-0.5,,1,180,41,1017.6,,,,0,-2.9
168,여수,2022-12-06 4:00,-0.7,,2.5,320,45,1017.5,,,,0,-2.8
168,여수,2022-12-06 5:00,0.2,,5.3,320,46,1017.2,,,,0,-2.2
168,여수,2022-12-06 6:00,-0.1,,1.8,270,50,1017.6,,,,4,-2.6
168,여수,2022-12-06 7:00,0.1,,2.2,340,52,1017.4,,,,1,-2.5
168,여수,2022-12-06 8:00,0,,2.3,290,57,1017.7,0,0.04,,3,-1.8
168,여수,2022-12-06 9:00,1.7,,2.4,290,58,1017.7,0.4,0.38,,7,1.7
168,여수,2022-12-06 10:00,3.4,,2.5,230,60,1017.7,0.4,0.7,,3,6.2
168,여수,2022-12-06 11:00,5.6,,5.4,270,55,1017.1,1,1.58,,0,12.5
168,여수,2022-12-06 12:00,7.2,,6.4,270,47,1015.9,1,1.95,,0,15.9
168,여수,2022-12-06 13:00,8.6,,6.7,290,36,1014.8,1,2.01,,2,17.3
168,여수,2022-12-06 14:00,9.4,,7,270,34,1014.4,1,1.85,,2,16.4
168,여수,2022-12-06 15:00,9.6,,6.7,290,34,1014,1,1.47,,0,14.4
168,여수,2022-12-06 16:00,8.9,,7,320,31,1014.3,1,0.95,,0,10.2
168,여수,2022-12-06 17:00,8.1,,3.3,320,32,1014.6,1,0.33,,0,5.7
168,여수,2022-12-06 18:00,7,,6.2,320,34,1015.2,0,0.02,,0,4
168,여수,2022-12-06 19:00,6.2,,6.5,320,39,1015.4,,,,0,3
168,여수,2022-12-06 20:00,5.5,,3.7,270,43,1015.6,,,,0,1.8
168,여수,2022-12-06 21:00,5.1,,3.6,290,50,1015.8,,,,0,1.3
168,여수,2022-12-06 22:00,4.9,,2.8,290,51,1015.9,,,,0,0.8
168,여수,2022-12-06 23:00,4.7,,2,250,52,1016.6,,,,1,0.4
168,여수,2022-12-07 0:00,4.8,,2.9,250,53,1016.6,,,,3,0.7
168,여수,2022-12-07 1:00,4.6,,3.5,250,56,1016.3,,,,2,0.3
168,여수,2022-12-07 2:00,4.4,,2.6,270,54,1016.2,,,,2,0
168,여수,2022-12-07 3:00,4.6,,3.2,250,57,1016.2,,,,3,0.5
168,여수,2022-12-07 4:00,4,,2.1,290,58,1015.9,,,,6,0.1
168,여수,2022-12-07 5:00,4.4,,3.6,270,60,1015.5,,,,9,1.3
168,여수,2022-12-07 6:00,4.8,,4,250,60,1015.6,,,,8,1.6
168,여수,2022-12-07 7:00,5.3,,5.6,250,57,1015.9,,,,9,2
168,여수,2022-12-07 8:00,5.6,,6.2,250,62,1016.3,0,0.02,,9,2.8
168,여수,2022-12-07 9:00,5.7,,3.5,270,60,1016.8,0.1,0.15,,7,3.3
168,여수,2022-12-07 10:00,7,,3.5,270,56,1017.3,0.9,0.74,,7,8.3
168,여수,2022-12-07 11:00,8.4,,5.6,270,51,1017,1,1.52,,4,13.9
168,여수,2022-12-07 12:00,9.3,,8.4,270,41,1016.2,1,1.89,,2,16.5
168,여수,2022-12-07 13:00,10.1,,7.8,270,36,1015.6,1,2,,0,18
168,여수,2022-12-07 14:00,10.8,,7.5,270,33,1015.1,1,1.84,,0,16.9
168,여수,2022-12-07 15:00,11.6,,6.7,290,31,1015,1,1.47,,0,15.7
168,여수,2022-12-07 16:00,11.3,,6.2,320,24,1015.4,1,0.97,,0,11.9
168,여수,2022-12-07 17:00,10.2,,7.1,320,27,1015.9,1,0.36,,0,7.6
168,여수,2022-12-07 18:00,9,,4.5,320,32,1016.6,0.1,0.01,,0,5.2
168,여수,2022-12-07 19:00,8.2,,5.3,320,37,1016.8,,,,0,4.6
168,여수,2022-12-07 20:00,7.5,,4.5,290,41,1016.8,,,,0,3.6
168,여수,2022-12-07 21:00,6.8,,3.4,270,46,1017.2,,,,0,2.5
168,여수,2022-12-07 22:00,6.7,,5.3,290,49,1017.4,,,,0,2.6
168,여수,2022-12-07 23:00,6.4,,4.9,290,51,1017.6,,,,0,2.2
168,여수,2022-12-08 0:00,6.1,,5.4,290,52,1017.5,,,,0,2
168,여수,2022-12-08 1:00,6.2,,6.2,320,53,1017.4,,,,0,2.5
168,여수,2022-12-08 2:00,6.3,,5.7,340,56,1017.4,,,,0,2.4
168,여수,2022-12-08 3:00,5.8,,2.9,340,59,1017.9,,,,0,1.4
168,여수,2022-12-08 4:00,5.9,,6.6,340,60,1017.3,,,,0,2
168,여수,2022-12-08 5:00,5.5,,3.7,320,62,1017,,,,0,1.3
168,여수,2022-12-08 6:00,5.3,,2.3,320,63,1017.4,,,,0,0.6
168,여수,2022-12-08 7:00,5.2,,3.5,320,65,1018,,,,2,1
168,여수,2022-12-08 8:00,5.2,,2.3,320,66,1018.7,0,0.03,,4,1.6
168,여수,2022-12-08 9:00,5.7,,2.4,90,72,1018.6,0.6,0.39,,4,4.8
168,여수,2022-12-08 10:00,6.5,,3.9,20,66,1018.9,1,0.88,,4,9.5
168,여수,2022-12-08 11:00,7.5,,4.5,70,55,1019.1,1,1.4,,5,12.8
168,여수,2022-12-08 12:00,8.2,,4.6,70,56,1017.9,1,1.67,,5,16.4
168,여수,2022-12-08 13:00,9.3,,2.5,90,45,1017.2,1,1.74,,4,18.6
168,여수,2022-12-08 14:00,10.3,,0.9,70,40,1016.5,1,1.78,,5,19.1
168,여수,2022-12-08 15:00,10.9,,2.8,200,40,1016.6,1,1.29,,6,15.6
168,여수,2022-12-08 16:00,10.4,,3.2,230,48,1016.7,1,0.69,,3,11.5
168,여수,2022-12-08 17:00,9.8,,3.8,230,59,1016.9,0.8,0.34,,5,7.7
168,여수,2022-12-08 18:00,9.1,,2.5,230,63,1017,0,0.01,,10,7.2
168,여수,2022-12-08 19:00,8.8,,1.5,250,61,1016.7,,,,9,6.9
168,여수,2022-12-08 20:00,8.6,,1.8,270,62,1016.4,,,,9,6.7
168,여수,2022-12-08 21:00,7.9,,2.3,290,64,1016.3,,,,10,4.1
168,여수,2022-12-08 22:00,7.4,,1.9,270,64,1016.1,,,,6,2.7
168,여수,2022-12-08 23:00,7.5,,2.6,290,59,1016.1,,,,9,4.8
168,여수,2022-12-09 0:00,7,,1.7,250,65,1016,,,,10,3.2
168,여수,2022-12-09 1:00,7.5,,2.2,360,56,1015.8,,,,6,3.3
168,여수,2022-12-09 2:00,7,,0.3,0,55,1016,,,,5,2.3
168,여수,2022-12-09 3:00,6.7,,1.2,70,57,1015.7,,,,6,1.9
168,여수,2022-12-09 4:00,6.2,,0.7,200,61,1015.7,,,,4,1.2
168,여수,2022-12-09 5:00,6.5,,2.8,70,58,1015.3,,,,8,2.2
168,여수,2022-12-09 6:00,6.6,,2,70,62,1015.1,,,,7,3.3
168,여수,2022-12-09 7:00,6.7,,2.6,50,57,1015.4,,,,9,3.4
168,여수,2022-12-09 8:00,6.9,,3.6,70,56,1015.4,0,0.03,,3,3.6
168,여수,2022-12-09 9:00,7.7,,3.1,70,52,1015.5,0.9,0.47,,2,7
168,여수,2022-12-09 10:00,8.8,,3.5,70,50,1015.8,0.4,0.87,,8,11.5
168,여수,2022-12-09 11:00,9.5,,2.4,70,47,1015.7,0.2,0.96,,9,13.9
168,여수,2022-12-09 12:00,10.5,,1.5,70,46,1014.6,0.3,1.07,,7,18
168,여수,2022-12-09 13:00,11.3,,2,90,44,1013.7,0.9,1.77,,5,20.8
168,여수,2022-12-09 14:00,11.9,,2.1,200,43,1013.1,0.2,1.07,,8,17
168,여수,2022-12-09 15:00,11.1,,4.1,230,52,1013.3,0,0.54,,10,13.6
168,여수,2022-12-09 16:00,11.1,,2.4,200,54,1013.3,0,0.29,,10,12.1
168,여수,2022-12-09 17:00,10.9,,2.9,230,60,1012.9,0,0.15,,10,10.2
168,여수,2022-12-09 18:00,10.4,,2.5,250,65,1012.8,0,0.01,,10,8.3
168,여수,2022-12-09 19:00,10.2,,0.5,340,61,1013.1,,,,8,7.3
168,여수,2022-12-09 20:00,9.6,,2.3,290,60,1013.2,,,,4,5.4
168,여수,2022-12-09 21:00,9.7,,4.5,340,60,1013.1,,,,0,5.9
168,여수,2022-12-09 22:00,9.6,,4.7,320,61,1013.2,,,,0,5.8
168,여수,2022-12-09 23:00,9.2,,4.3,360,62,1013,,,,0,5.5
168,여수,2022-12-10 0:00,8.9,,5.6,340,62,1012.5,,,,2,5.5
168,여수,2022-12-10 1:00,8.6,,6.6,340,66,1012.6,,,,7,5.6
168,여수,2022-12-10 2:00,7.9,,1.1,200,69,1012.4,,,,7,3.5
168,여수,2022-12-10 3:00,7.3,,1.6,20,70,1012.3,,,,3,2.7
